,code,category,long_description,short_description
1792,0566T,3.0,,"Chemo Drug Essay, Implant and Other Procedures"
1793,0567F,2.0,,Patient management
1794,0567T,3.0,,"Chemo Drug Essay, Implant and Other Procedures"
1795,0568F,2.0,,Patient management
1796,0568T,3.0,,"Chemo Drug Essay, Implant and Other Procedures"
1797,0569F,2.0,,Patient management
1798,0569T,3.0,,Cardiac Procedures with Evaluation on Valves and ICD System
1799,0570F,2.0,,Patient management
1800,0570T,3.0,,Cardiac Procedures with Evaluation on Valves and ICD System
1801,0571F,2.0,,Patient management
1802,0571T,3.0,,Cardiac Procedures with Evaluation on Valves and ICD System
1803,0572F,2.0,,Patient management
1804,0572T,3.0,,Cardiac Procedures with Evaluation on Valves and ICD System
1805,0573F,2.0,,Patient management
1806,0573T,3.0,,Cardiac Procedures with Evaluation on Valves and ICD System
1807,0574F,2.0,,Patient management
1808,0574T,3.0,,Cardiac Procedures with Evaluation on Valves and ICD System
1809,0575F,2.0,,Patient management
1810,0575T,3.0,,Cardiac Procedures with Evaluation on Valves and ICD System
1811,0576T,3.0,,Cardiac Procedures with Evaluation on Valves and ICD System
1812,0577T,3.0,,Cardiac Procedures with Evaluation on Valves and ICD System
1813,0578T,3.0,,Cardiac Procedures with Evaluation on Valves and ICD System
1814,0579T,3.0,,Cardiac Procedures with Evaluation on Valves and ICD System
1815,0581T,3.0,,Ablation Procedures0583TProcedures Peformed on Ear
1816,0584T,3.0,,Islet Cell Transplant Procedure
1817,0585T,3.0,,Islet Cell Transplant Procedure
1818,0587T,3.0,,Neurostimulation Procedures
1819,0588T,3.0,,Neurostimulation Procedures
1820,0589T,3.0,,Neurostimulation Procedures
1821,0591T,3.0,,Health And Well-Being Coaching
1822,0592T,3.0,,Health And Well-Being Coaching
1823,10000,1.0,,General
1824,10001,1.0,,General
1825,10002,1.0,,General
1826,10003,1.0,,General
1827,10004,1.0,,General
1828,10005,1.0,,General
1829,10006,1.0,,General
1830,10007,1.0,,General
1831,10008,1.0,,General
1832,10009,1.0,,General
1833,1000F,2.0,,Patient history
1834,10010,1.0,,General
1835,10011,1.0,,General
1836,10012,1.0,,General
1837,10013,1.0,,General
1838,10014,1.0,,General
1839,10015,1.0,,General
1840,10016,1.0,,General
1841,10017,1.0,,General
1842,10018,1.0,,General
1843,10019,1.0,,General
1844,1001F,2.0,,Patient history
1845,10020,1.0,,General
1846,10021,1.0,,General
1847,10022,1.0,,General
1848,1002F,2.0,,Patient history
1849,1003F,2.0,,Patient history
1850,10040,1.0,,Integumentary system
1851,10041,1.0,,Integumentary system
1852,10042,1.0,,Integumentary system
1853,10043,1.0,,Integumentary system
1854,10044,1.0,,Integumentary system
1855,10045,1.0,,Integumentary system
1856,10046,1.0,,Integumentary system
1857,10047,1.0,,Integumentary system
1858,10048,1.0,,Integumentary system
1859,10049,1.0,,Integumentary system
1860,1004F,2.0,,Patient history
1861,10050,1.0,,Integumentary system
1862,10051,1.0,,Integumentary system
1863,10052,1.0,,Integumentary system
1864,10053,1.0,,Integumentary system
1865,10054,1.0,,Integumentary system
1866,10055,1.0,,Integumentary system
1867,10056,1.0,,Integumentary system
1868,10057,1.0,,Integumentary system
1869,10058,1.0,,Integumentary system
1870,10059,1.0,,Integumentary system
1871,1005F,2.0,,Patient history
1872,10060,1.0,,Integumentary system
1873,10061,1.0,,Integumentary system
1874,10062,1.0,,Integumentary system
1875,10063,1.0,,Integumentary system
1876,10064,1.0,,Integumentary system
1877,10065,1.0,,Integumentary system
1878,10066,1.0,,Integumentary system
1879,10067,1.0,,Integumentary system
1880,10068,1.0,,Integumentary system
1881,10069,1.0,,Integumentary system
1882,1006F,2.0,,Patient history
1883,10070,1.0,,Integumentary system
1884,10071,1.0,,Integumentary system
1885,10072,1.0,,Integumentary system
1886,10073,1.0,,Integumentary system
1887,10074,1.0,,Integumentary system
1888,10075,1.0,,Integumentary system
1889,10076,1.0,,Integumentary system
1890,10077,1.0,,Integumentary system
1891,10078,1.0,,Integumentary system
1892,10079,1.0,,Integumentary system
1893,1007F,2.0,,Patient history
1894,10080,1.0,,Integumentary system
1895,10081,1.0,,Integumentary system
1896,10082,1.0,,Integumentary system
1897,10083,1.0,,Integumentary system
1898,10084,1.0,,Integumentary system
1899,10085,1.0,,Integumentary system
1900,10086,1.0,,Integumentary system
1901,10087,1.0,,Integumentary system
1902,10088,1.0,,Integumentary system
1903,10089,1.0,,Integumentary system
1904,1008F,2.0,,Patient history
1905,10090,1.0,,Integumentary system
1906,10091,1.0,,Integumentary system
1907,10092,1.0,,Integumentary system
1908,10093,1.0,,Integumentary system
1909,10094,1.0,,Integumentary system
1910,10095,1.0,,Integumentary system
1911,10096,1.0,,Integumentary system
1912,10097,1.0,,Integumentary system
1913,10098,1.0,,Integumentary system
1914,10099,1.0,,Integumentary system
1915,1009F,2.0,,Patient history
1916,10100,1.0,,Integumentary system
1917,10101,1.0,,Integumentary system
1918,10102,1.0,,Integumentary system
1919,10103,1.0,,Integumentary system
1920,10104,1.0,,Integumentary system
1921,10105,1.0,,Integumentary system
1922,10106,1.0,,Integumentary system
1923,10107,1.0,,Integumentary system
1924,10108,1.0,,Integumentary system
1925,10109,1.0,,Integumentary system
1926,1010F,2.0,,Patient history
1927,10110,1.0,,Integumentary system
1928,10111,1.0,,Integumentary system
1929,10112,1.0,,Integumentary system
1930,10113,1.0,,Integumentary system
1931,10114,1.0,,Integumentary system
1932,10115,1.0,,Integumentary system
1933,10116,1.0,,Integumentary system
1934,10117,1.0,,Integumentary system
1935,10118,1.0,,Integumentary system
1936,10119,1.0,,Integumentary system
1937,1011F,2.0,,Patient history
1938,10120,1.0,,Integumentary system
1939,10121,1.0,,Integumentary system
1940,10122,1.0,,Integumentary system
1941,10123,1.0,,Integumentary system
1942,10124,1.0,,Integumentary system
1943,10125,1.0,,Integumentary system
1944,10126,1.0,,Integumentary system
1945,10127,1.0,,Integumentary system
1946,10128,1.0,,Integumentary system
1947,10129,1.0,,Integumentary system
1948,1012F,2.0,,Patient history
1949,10130,1.0,,Integumentary system
1950,10131,1.0,,Integumentary system
1951,10132,1.0,,Integumentary system
1952,10133,1.0,,Integumentary system
1953,10134,1.0,,Integumentary system
1954,10135,1.0,,Integumentary system
1955,10136,1.0,,Integumentary system
1956,10137,1.0,,Integumentary system
1957,10138,1.0,,Integumentary system
1958,10139,1.0,,Integumentary system
1959,1013F,2.0,,Patient history
1960,10140,1.0,,Integumentary system
1961,10141,1.0,,Integumentary system
1962,10142,1.0,,Integumentary system
1963,10143,1.0,,Integumentary system
1964,10144,1.0,,Integumentary system
1965,10145,1.0,,Integumentary system
1966,10146,1.0,,Integumentary system
1967,10147,1.0,,Integumentary system
1968,10148,1.0,,Integumentary system
1969,10149,1.0,,Integumentary system
1970,1014F,2.0,,Patient history
1971,10150,1.0,,Integumentary system
1972,10151,1.0,,Integumentary system
1973,10152,1.0,,Integumentary system
1974,10153,1.0,,Integumentary system
1975,10154,1.0,,Integumentary system
1976,10155,1.0,,Integumentary system
1977,10156,1.0,,Integumentary system
1978,10157,1.0,,Integumentary system
1979,10158,1.0,,Integumentary system
1980,10159,1.0,,Integumentary system
1981,1015F,2.0,,Patient history
1982,10160,1.0,,Integumentary system
1983,10161,1.0,,Integumentary system
1984,10162,1.0,,Integumentary system
1985,10163,1.0,,Integumentary system
1986,10164,1.0,,Integumentary system
1987,10165,1.0,,Integumentary system
1988,10166,1.0,,Integumentary system
1989,10167,1.0,,Integumentary system
1990,10168,1.0,,Integumentary system
1991,10169,1.0,,Integumentary system
1992,1016F,2.0,,Patient history
1993,10170,1.0,,Integumentary system
1994,10171,1.0,,Integumentary system
1995,10172,1.0,,Integumentary system
1996,10173,1.0,,Integumentary system
1997,10174,1.0,,Integumentary system
1998,10175,1.0,,Integumentary system
1999,10176,1.0,,Integumentary system
2000,10177,1.0,,Integumentary system
2001,10178,1.0,,Integumentary system
2002,10179,1.0,,Integumentary system
2003,1017F,2.0,,Patient history
2004,10180,1.0,,Integumentary system
2005,10181,1.0,,Integumentary system
2006,10182,1.0,,Integumentary system
2007,10183,1.0,,Integumentary system
2008,10184,1.0,,Integumentary system
2009,10185,1.0,,Integumentary system
2010,10186,1.0,,Integumentary system
2011,10187,1.0,,Integumentary system
2012,10188,1.0,,Integumentary system
2013,10189,1.0,,Integumentary system
2014,1018F,2.0,,Patient history
2015,10190,1.0,,Integumentary system
2016,10191,1.0,,Integumentary system
2017,10192,1.0,,Integumentary system
2018,10193,1.0,,Integumentary system
2019,10194,1.0,,Integumentary system
2020,10195,1.0,,Integumentary system
2021,10196,1.0,,Integumentary system
2022,10197,1.0,,Integumentary system
2023,10198,1.0,,Integumentary system
2024,10199,1.0,,Integumentary system
2025,1019F,2.0,,Patient history
2026,10200,1.0,,Integumentary system
2027,10201,1.0,,Integumentary system
2028,10202,1.0,,Integumentary system
2029,10203,1.0,,Integumentary system
2030,10204,1.0,,Integumentary system
2031,10205,1.0,,Integumentary system
2032,10206,1.0,,Integumentary system
2033,10207,1.0,,Integumentary system
2034,10208,1.0,,Integumentary system
2035,10209,1.0,,Integumentary system
2036,1020F,2.0,,Patient history
2037,10210,1.0,,Integumentary system
2038,10211,1.0,,Integumentary system
2039,10212,1.0,,Integumentary system
2040,10213,1.0,,Integumentary system
2041,10214,1.0,,Integumentary system
2042,10215,1.0,,Integumentary system
2043,10216,1.0,,Integumentary system
2044,10217,1.0,,Integumentary system
2045,10218,1.0,,Integumentary system
2046,10219,1.0,,Integumentary system
2047,1021F,2.0,,Patient history
2048,10220,1.0,,Integumentary system
2049,10221,1.0,,Integumentary system
2050,10222,1.0,,Integumentary system
2051,10223,1.0,,Integumentary system
2052,10224,1.0,,Integumentary system
2053,10225,1.0,,Integumentary system
2054,10226,1.0,,Integumentary system
2055,10227,1.0,,Integumentary system
2056,10228,1.0,,Integumentary system
2057,10229,1.0,,Integumentary system
2058,1022F,2.0,,Patient history
2059,10230,1.0,,Integumentary system
2060,10231,1.0,,Integumentary system
2061,10232,1.0,,Integumentary system
2062,10233,1.0,,Integumentary system
2063,10234,1.0,,Integumentary system
2064,10235,1.0,,Integumentary system
2065,10236,1.0,,Integumentary system
2066,10237,1.0,,Integumentary system
2067,10238,1.0,,Integumentary system
2068,10239,1.0,,Integumentary system
2069,1023F,2.0,,Patient history
2070,10240,1.0,,Integumentary system
2071,10241,1.0,,Integumentary system
2072,10242,1.0,,Integumentary system
2073,10243,1.0,,Integumentary system
2074,10244,1.0,,Integumentary system
2075,10245,1.0,,Integumentary system
2076,10246,1.0,,Integumentary system
2077,10247,1.0,,Integumentary system
2078,10248,1.0,,Integumentary system
2079,10249,1.0,,Integumentary system
2080,1024F,2.0,,Patient history
2081,10250,1.0,,Integumentary system
2082,10251,1.0,,Integumentary system
2083,10252,1.0,,Integumentary system
2084,10253,1.0,,Integumentary system
2085,10254,1.0,,Integumentary system
2086,10255,1.0,,Integumentary system
2087,10256,1.0,,Integumentary system
2088,10257,1.0,,Integumentary system
2089,10258,1.0,,Integumentary system
2090,10259,1.0,,Integumentary system
2091,1025F,2.0,,Patient history
2092,10260,1.0,,Integumentary system
2093,10261,1.0,,Integumentary system
2094,10262,1.0,,Integumentary system
2095,10263,1.0,,Integumentary system
2096,10264,1.0,,Integumentary system
2097,10265,1.0,,Integumentary system
2098,10266,1.0,,Integumentary system
2099,10267,1.0,,Integumentary system
2100,10268,1.0,,Integumentary system
2101,10269,1.0,,Integumentary system
2102,1026F,2.0,,Patient history
2103,10270,1.0,,Integumentary system
2104,10271,1.0,,Integumentary system
2105,10272,1.0,,Integumentary system
2106,10273,1.0,,Integumentary system
2107,10274,1.0,,Integumentary system
2108,10275,1.0,,Integumentary system
2109,10276,1.0,,Integumentary system
2110,10277,1.0,,Integumentary system
2111,10278,1.0,,Integumentary system
2112,10279,1.0,,Integumentary system
2113,1027F,2.0,,Patient history
2114,10280,1.0,,Integumentary system
2115,10281,1.0,,Integumentary system
2116,10282,1.0,,Integumentary system
2117,10283,1.0,,Integumentary system
2118,10284,1.0,,Integumentary system
2119,10285,1.0,,Integumentary system
2120,10286,1.0,,Integumentary system
2121,10287,1.0,,Integumentary system
2122,10288,1.0,,Integumentary system
2123,10289,1.0,,Integumentary system
2124,1028F,2.0,,Patient history
2125,10290,1.0,,Integumentary system
2126,10291,1.0,,Integumentary system
2127,10292,1.0,,Integumentary system
2128,10293,1.0,,Integumentary system
2129,10294,1.0,,Integumentary system
2130,10295,1.0,,Integumentary system
2131,10296,1.0,,Integumentary system
2132,10297,1.0,,Integumentary system
2133,10298,1.0,,Integumentary system
2134,10299,1.0,,Integumentary system
2135,1029F,2.0,,Patient history
2136,10300,1.0,,Integumentary system
2137,10301,1.0,,Integumentary system
2138,10302,1.0,,Integumentary system
2139,10303,1.0,,Integumentary system
2140,10304,1.0,,Integumentary system
2141,10305,1.0,,Integumentary system
2142,10306,1.0,,Integumentary system
2143,10307,1.0,,Integumentary system
2144,10308,1.0,,Integumentary system
2145,10309,1.0,,Integumentary system
2146,1030F,2.0,,Patient history
2147,10310,1.0,,Integumentary system
2148,10311,1.0,,Integumentary system
2149,10312,1.0,,Integumentary system
2150,10313,1.0,,Integumentary system
2151,10314,1.0,,Integumentary system
2152,10315,1.0,,Integumentary system
2153,10316,1.0,,Integumentary system
2154,10317,1.0,,Integumentary system
2155,10318,1.0,,Integumentary system
2156,10319,1.0,,Integumentary system
2157,1031F,2.0,,Patient history
2158,10320,1.0,,Integumentary system
2159,10321,1.0,,Integumentary system
2160,10322,1.0,,Integumentary system
2161,10323,1.0,,Integumentary system
2162,10324,1.0,,Integumentary system
2163,10325,1.0,,Integumentary system
2164,10326,1.0,,Integumentary system
2165,10327,1.0,,Integumentary system
2166,10328,1.0,,Integumentary system
2167,10329,1.0,,Integumentary system
2168,1032F,2.0,,Patient history
2169,10330,1.0,,Integumentary system
2170,10331,1.0,,Integumentary system
2171,10332,1.0,,Integumentary system
2172,10333,1.0,,Integumentary system
2173,10334,1.0,,Integumentary system
2174,10335,1.0,,Integumentary system
2175,10336,1.0,,Integumentary system
2176,10337,1.0,,Integumentary system
2177,10338,1.0,,Integumentary system
2178,10339,1.0,,Integumentary system
2179,1033F,2.0,,Patient history
2180,10340,1.0,,Integumentary system
2181,10341,1.0,,Integumentary system
2182,10342,1.0,,Integumentary system
2183,10343,1.0,,Integumentary system
2184,10344,1.0,,Integumentary system
2185,10345,1.0,,Integumentary system
2186,10346,1.0,,Integumentary system
2187,10347,1.0,,Integumentary system
2188,10348,1.0,,Integumentary system
2189,10349,1.0,,Integumentary system
2190,1034F,2.0,,Patient history
2191,10350,1.0,,Integumentary system
2192,10351,1.0,,Integumentary system
2193,10352,1.0,,Integumentary system
2194,10353,1.0,,Integumentary system
2195,10354,1.0,,Integumentary system
2196,10355,1.0,,Integumentary system
2197,10356,1.0,,Integumentary system
2198,10357,1.0,,Integumentary system
2199,10358,1.0,,Integumentary system
2200,10359,1.0,,Integumentary system
2201,1035F,2.0,,Patient history
2202,10360,1.0,,Integumentary system
2203,10361,1.0,,Integumentary system
2204,10362,1.0,,Integumentary system
2205,10363,1.0,,Integumentary system
2206,10364,1.0,,Integumentary system
2207,10365,1.0,,Integumentary system
2208,10366,1.0,,Integumentary system
2209,10367,1.0,,Integumentary system
2210,10368,1.0,,Integumentary system
2211,10369,1.0,,Integumentary system
2212,1036F,2.0,,Patient history
2213,10370,1.0,,Integumentary system
2214,10371,1.0,,Integumentary system
2215,10372,1.0,,Integumentary system
2216,10373,1.0,,Integumentary system
2217,10374,1.0,,Integumentary system
2218,10375,1.0,,Integumentary system
2219,10376,1.0,,Integumentary system
2220,10377,1.0,,Integumentary system
2221,10378,1.0,,Integumentary system
2222,10379,1.0,,Integumentary system
2223,1037F,2.0,,Patient history
2224,10380,1.0,,Integumentary system
2225,10381,1.0,,Integumentary system
2226,10382,1.0,,Integumentary system
2227,10383,1.0,,Integumentary system
2228,10384,1.0,,Integumentary system
2229,10385,1.0,,Integumentary system
2230,10386,1.0,,Integumentary system
2231,10387,1.0,,Integumentary system
2232,10388,1.0,,Integumentary system
2233,10389,1.0,,Integumentary system
2234,1038F,2.0,,Patient history
